,Unnamed: 0,comment,label,label_id,Cleaned
668,,با اینکه چند دقیقه تاخیر داشت ولی کیفیت خوب بود نسبتا.,HAPPY,0.0,دقیقه تاخیر کیفیت
4373,,قیمت غذا افزایش زیادی داشته ولی نه تنها کیفیت بهتر/حفظ نشده، که بدتر هم شده.,SAD,1.0,قیمت غذا افزایش زیادی کیفیت حفظ بدتر
5124,,از قیمه اصلا راضی نبودم. فقط سیب زمینی و آب بود. گوشت نداشت.,SAD,1.0,قیمه راضی نبودم سیب زمینی آب گوشت
477,,غذا عالی بود فقط اگر سس سیر هم بذارید خیلی خوب میشه,HAPPY,0.0,غذا عالی سس سیر بذارید میشه
2315,,قیمت زیاد نسبت به حجم غذا کیفیت خوب,HAPPY,0.0,قیمت نسبت حجم غذا کیفیت
1346,,درود و سپاس قراوان. طبق معمول همیشه عااااللللییی و فوق العاده لذیذ ‌. خیلی ۲۵ دقیقه زود‌تر به دستم رسید.,HAPPY,0.0,درود سپاس قراوان طبق معمول عالی العاده لذیذ 25 دقیقه دستم
5167,,بماند که غذا رو اشتباه فرستادن و مجبور شدم یک ساعت صبر کنم، سیب زمینی از بس سرد بود و بوی سیر میداد نشد اصلا بخورم. دیگه از اینجا سفارش نمیدم.,SAD,1.0,غذا اشتباه فرستادن مجبور ساعت صبر سیب زمینی سرد بوی سیر میداد نشد بخورم سفارش نمیدم
1978,,کلا ابغاد غذاها نسبت به چند سال پیش کوچکتر شده,HAPPY,0.0,ابغاد غذاها نسبت سال کوچکتر
6991,,نسبت ب قبل خیلی افت کیفیت داشتین. درواقع نون و ی ذره پنیر میخوردم.,SAD,1.0,نسبت ب افت کیفیت داشتین نون ذره پنیر میخوردم
764,,به جای شکری ساده.. دانمارکی فرستاده بودند و قیمتها هم متفاوت بود یعنی دانمارکی از شکری ساده ارزانتر بود.,HAPPY,0.0,شکری ساده دانمارکی فرستاده قیمتها متفاوت دانمارکی شکری ساده ارزانتر
4015,,در توضیحات درخواست کردم تا حد امکان ران مرغ سوخاری ارسال کنند، اما کل ۱۶ تیکه سوخاری سینه بود! اصلا توضیحات سفارش رو توجه نمیکنند. مرغ بریان مثل همیشه عالی بود و سفارش خیلی زود تحویل شد.,SAD,1.0,توضیحات درخواست حد امکان ران مرغ سوخاری ارسال 16 تیکه سوخاری سینه توضیحات سفارش توجه نمیکنند مرغ بریان عالی سفارش تحویل
3595,,بوی روغن سوخته و برنج مانده بود. گوشت خورشت کم بود,SAD,1.0,بوی روغن سوخته برنج مانده گوشت خورشت
238,,با تشکر از همه عوامل,HAPPY,0.0,تشکر عوامل
1629,,بسیار با کیفیت و پرحجم، ممنون,HAPPY,0.0,کیفیت پرحجم ممنون
3861,,سیب زمینی تنوری واقعا بد بود. هم بدمزه بود و هم وقتی به دستم رسیده بود سرد هم شده بود و روغنش جدا شده بود. من که اصلا نتونستم بخورم. از جوجه داغ فرستادن همچین چیزی بعید بود. برگز ویژه هم بد نبود اما میتونست بهتر باشه,SAD,1.0,سیب زمینی تنوری بدمزه دستم سرد روغنش نتونستم بخورم جوجه داغ فرستادن برگز میتونست باشه
6122,,شما پول۲تا نون ۵تومانی سنگک رو حساب میکنید ونون ۳تومن معمولی میفرستین بدون کنجد، اونم برای فاصله یک کوچه وکرایه ۱۰ تومنی,SAD,1.0,پول2تا نون 5تومانی سنگک حساب ونون 3تومن کنجد اونم فاصله کوچه وکرایه 10 تومنی
3264,,به نظر من هم قیمت و هم کیفیت خوب بود و مزه پیتزا پستو عالی بود,HAPPY,0.0,نظر قیمت کیفیت مزه پیتزا پستو عالی
553,,افتضاح‌ترین برگری بود که در تمام عمرم دیده بودم حتی نونش هم قابل خوردن نبودمتاسفم,HAPPY,0.0,افتضاح برگری عمرم نونش خوردن نبودمتاسفم
4579,,بستنی هیچ مزه‌ای نمیداد انگار داشتی یخ شیرین میخوردی,SAD,1.0,بستنی مزه نمیداد یخ میخوردی
6075,,پیتزا کلا شکلش به هم ریخته بود و قطعاتش جدا شده و یه گوشه‌ی ظرف بود,SAD,1.0,پیتزا شکلش ریخته قطعاتش گوشه ظرف
4934,,سفارش سنگک دو رو کنجدی بود ولی بدون کنجد فرستادن,SAD,1.0,سفارش سنگک کنجدی کنجد فرستادن
930,,Thanks SnappFood! and the grocery store to the delivery man-,HAPPY,0.0,None
314,,پیراشکی کرمدار، کرمی نداشت و خشک بود!!,HAPPY,0.0,پیراشکی کرمدار کرمی خشک
3051,,خیلی بهتر از قبل,HAPPY,0.0,None
6197,,سلام از شمس شموس این ساندویچ سفارش دادم نه سیب زمینی داشت ژامبون ۹۰٪ هم کالباس خشک بود برگر رویال ویژه شمس ۱۰۰ گرم برگر دستی، ژامبون ۹۰٪، قارچ و پنیر، گوجه، کاهو، خیارشور، سیب زمینی، نان باگت,SAD,1.0,سلام شمس شموس ساندویچ سفارش سیب زمینی ژامبون 90٪ کالباس خشک برگر رویال شمس 100 گرم برگر دستی ژامبون 90٪ قارچ پنیر گوجه کاهو خیارشور سیب زمینی نان باگت
3214,,خیلی خوب و خوشمزه بود ولی احساس می‌کردم خیلی پر و پیمون‌تر باید می‌بود,HAPPY,0.0,خوشمزه احساس پر پیمون
4993,,کیفیت غذا مثل همیشه نبود و آبگوشت جانیفتاده بود و مزه زردچوبه میداد,SAD,1.0,کیفیت غذا آبگوشت جانیفتاده مزه زردچوبه میداد
4430,,مثل قبل خوب نبود.,SAD,1.0,None
1832,,سس همراه برگر نفرستادن وجالبه که ۱۰۰۰ تومان بابت ظرف فاکتور میشه که ظرفی نیست یه کاغذ هست!!!,HAPPY,0.0,سس همراه برگر نفرستادن وجالبه 10 تومان بابت ظرف فاکتور میشه ظرفی کاغذ
4270,,با سلام خسته نباشید قیمتها هم خوانی ندارد,SAD,1.0,سلام خسته نباشید قیمتها خوانی
3629,,غذا بد نبود، فقط گرم شده بود و دیگه اون خوشمزگی خودشو از دست داده بود. در ضمن از زمان سفارش ۱ ساعت و ربع بعد به دست من رسید که این تاخیر اصلا خوب نبود,SAD,1.0,غذا گرم خوشمزگی خودشو دست سفارش 1 ساعت ربع دست تاخیر
6704,,تیرامیسو نبود. بجاش ی چیز دیگه بود. چیز کیک تلخ سفارش دادم چیز کیک توت فرنگی آورده بودآبروم رفت جلو دوستانم,SAD,1.0,تیرامیسو بجاش کیک تلخ سفارش کیک توت فرنگی بودآبروم دوستانم
3509,,لطفا سرعت تحویل سفارشات رو بیشتر کنید,SAD,1.0,سرعت تحویل سفارشات
5015,,همیشه دیر تحویل میشه و بسته بندی اصلا مناسب نیست,SAD,1.0,تحویل میشه بسته مناسب
608,,متشکرم تازه بود و سریع به دستم رسید,HAPPY,0.0,متشکرم دستم
2606,,کباب خوب بود ولی پلو اصلا خوب نبود. بعد لطف کنید کره رو روی برنج نزارید. جلد کره آلوده هست,HAPPY,0.0,کباب پلو لطف کره برنج نزارید جلد کره آلوده
1979,,شیرپسته میتونست بهتر باشه. بیشتر معجون بود ولی در مجموع راضی هستم. متشکرم,HAPPY,0.0,شیرپسته میتونست باشه معجون مجموع راضی متشکرم
1542,,"دفعه پیش سفارشم اینقدر تازه و خوشمزه بود که ترجیح دادم از همین قنادی دوباره شیرینی دیگه‌ای رو امتحان کنم و می‌تونم بگم, یکی از قنادی هاییه که حتما باز هم ازش خرید میکنم. فقط کاش تنوع شیرینی‌ها بیشتر بشه. البته اگر نان‌ها در بسته بندی جداگانه باشه, بهتره. ارسال و پیک بدون مشکل و خوب",HAPPY,0.0,سفارشم خوشمزه ترجیح قنادی شیرینی امتحان تونم بگم قنادی هاییه خرید تنوع شیرینی بشه نان بسته باشه بهتره ارسال پیک مشکل
5739,,نوشابه زده بودن نداریم که از عجایبه دلستر اوردن که ساده اورد و بدترین مزه غذا سرد بود پبیک میگه ادرس بد دادید بنده کامل ادرس داده بودم ولی رستوران ادرس کامل برا پیک نزده بودن,SAD,1.0,نوشابه زده عجایبه دلستر اوردن ساده اورد بدترین مزه غذا سرد پبیک میگه ادرس بنده ادرس رستوران ادرس پیک نزده
5100,,دقیقا ١:٣٠ سفارشم طول کشید به دستم برسه و یکى از چیزهایی که سفارش داده بودم اشتباه فرستاده بودن,SAD,1.0,١ ٣٠ سفارشم طول کشید دستم برسه چیزهایی سفارش اشتباه فرستاده
2748,,سلام زرشک پلو با مرغ دوتا ارسال شده در صورتی که من یکی سفارش داده بودم لطفا تماس بگیرید,HAPPY,0.0,سلام زرشک پلو مرغ دوتا ارسال صورتی سفارش تماس
1849,,خوب بود تشکر مدیر یا صندق دار رستوران برخوردش باپیک اکسپرس خوب نیست خودم دیدم میگم.,HAPPY,0.0,تشکر مدیر صندق رستوران برخوردش باپیک اکسپرس دیدم میگم
511,,اینکه غذا دااااغ به دستم رسید تو این خنکی هوا خیلی می‌ارزید …. ولی واقعا این حجم و کیفیت اصلا ارزش این هزینه رو نداشت … با این حال ممنونم:),HAPPY,0.0,غذا داغ دستم خنکی هوا ارزید حجم کیفیت ارزش هزینه ممنونم smiley
2654,,در کل کیفیت قابل قبول است فقط مقدار قارچ کم بود، بال و کتف هم به منو اضافه شود منوی کامل‌تری می‌شود، ممنون,HAPPY,0.0,کیفیت قبول قارچ بال کتف منو اضافه منوی تری ممنون
4053,,نان کهنه و مرغ سرد بود,SAD,1.0,نان کهنه مرغ سرد
4194,,خورش جا نیفتاده بود و همه متریال خورش جدا از هم بود انگار همه چی رو ریختن فقط تو آب و آوردن,SAD,1.0,خورش نیفتاده متریال خورش ریختن آب
